File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/areadlink.c,43,10,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20","  return readlink (filename, buffer, buffer_size);",ed9c54d6fad6a6815097d54abe9fddaa9cf6f7e473b2e0f615df0c705a6d8ad8
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/canonicalize-lgpl.c,71,21,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20",# define __readlink readlink,337794f465650ca192afecc5124071abb82dd553eac4cb17b0702f916eedbdcd
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/readlink.c,32,1,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20","readlink (const char *name, char *buf _GL_UNUSED,",44c215465b272f03d5536a418009e85a638c8f57e3b750a33c876265b096c8dd
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/readlink.c,47,9,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20",# undef readlink,c300eacea2069e7aa56def94c01db834a66102e8ce41d68d976b65ae22a0c0f8
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/readlink.c,71,10,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20","  return readlink (name, buf, bufsize);",668677eb324abf473d6713e68a45ba0b63d16f9166cc1ef724625d12b681d083
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/stdio.in.h,725,8,5,buffer,gets,"Does not check for buffer overflows (CWE-120, CWE-20)",Use fgets() instead,,"CWE-120, CWE-20",#undef gets,dd283fd71ce69b868fcae945217360e058d952eed916c03096ab6bec5fa7bd8a
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/stdio.in.h,727,18,5,buffer,gets,"Does not check for buffer overflows (CWE-120, CWE-20)",Use fgets() instead,,"CWE-120, CWE-20","_GL_WARN_ON_USE (gets, ""gets is a security hole - use fgets instead"");",e2c6057e23052072257b19e6c6368d87401351d7661c72c900b11e190e0a1f2f
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/sys_stat.in.h,432,19,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,#   define lchmod chmod,9c22b30054de4fe97194dfd0f6e0f46ee2c4ea71258e9a1af068417995baad89
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/sys_stat.in.h,436,34,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,"_GL_CXXALIAS_RPL_CAST_1 (lchmod, chmod, int,",58149f1e0a7db2cd34709667d48eeaecd0962809731fd0efc1d16078ddfdb22c
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/unistd.in.h,264,18,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"_GL_WARN_ON_USE (chown, ""chdir is not always in <unistd.h> - """,223a1b900933cfa960d7f6cfb6158fb68253c44412959d62226516a61e4f5586
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/unistd.in.h,278,11,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,#   undef chown,b1265493f020918e852b08d4af6bf757f838d0ef63e411fe3609cd946d9a66a6
/home/capstone/Desktop/root/gettext-0.19.8.1/gettext-runtime/gnulib-lib/unistd.in.h,279,12,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,#   define chown rpl_chown,c94032a2453b1a7833b16dc60dbefa355c36377879c133e839658f44b9233af8
