File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/patch-2.7.6/lib/canonicalize-lgpl.c,73,21,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20",# define __readlink readlink,337794f465650ca192afecc5124071abb82dd553eac4cb17b0702f916eedbdcd
/home/capstone/Desktop/root/patch-2.7.6/lib/chown.c,36,1,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"chown (const char *file _GL_UNUSED, uid_t uid _GL_UNUSED,",d6b5954ede2408a1454d61db6b0201a5c9969473e68758f846b31d5768e68c53
/home/capstone/Desktop/root/patch-2.7.6/lib/chown.c,46,9,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,# undef chown,453d3ba32f6544d8cab2d37239f37830d216aff37537f198138aa4b8dafc9c27
/home/capstone/Desktop/root/patch-2.7.6/lib/chown.c,131,12,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"  result = chown (file, uid, gid);",f54a691d840517714c15f5b4869668601ab55cf4e1ec9615ab74b4a3b3197c39
/home/capstone/Desktop/root/patch-2.7.6/lib/chown.c,143,16,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,"      result = chmod (file, st.st_mode & (S_IRWXU | S_IRWXG | S_IRWXO",e2a1c3c54947131330247e5d9eb7854226306ab0c7ca98a48989b00e2d838d61
/home/capstone/Desktop/root/patch-2.7.6/lib/fchmodat.c,49,20,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,#define AT_FUNC_F2 chmod,64bed3d5a5c9c10237c225e1a84536073cc68dd30549203a2a81f632ea4a22dd
/home/capstone/Desktop/root/patch-2.7.6/lib/fchownat.c,45,21,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,# define AT_FUNC_F2 chown,1111369fd5c4349753cb841d297399c470cd5d1c65f75152271bf347f0e459bd
/home/capstone/Desktop/root/patch-2.7.6/lib/lchown.c,35,10,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,#  undef chown,fd63e6909d2e185dcb7588843882f019a6e43a5aa6ad8120af5c72afd50271dc
/home/capstone/Desktop/root/patch-2.7.6/lib/lchown.c,57,10,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"  return chown (file, uid, gid);",f92e55dc8d9b2da0224d332df50a9ebe61ad8af00191540724ca5039ba73594e
/home/capstone/Desktop/root/patch-2.7.6/lib/lchown.c,85,16,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"        return chown (file, uid, gid);",f92e55dc8d9b2da0224d332df50a9ebe61ad8af00191540724ca5039ba73594e
